SubjectID	Day_Period	Aerococcus	Anaerococcus	Ureaplasma	Parvimonas	L. iners	Finegoldia	Staphylococcus	Porphyromonas	Atopobium	Gardnerella	L. crispatus	Peptostreptococcus	Sneathia	Streptococcus	Prevotella	Peptoniphilus	Incertae_Sedis_XI.1	L. gasseri	Corynebacterium	Dialister	L.otu5	L.otu3	Ruminococcaceae.3
4.3	25	0	0.000375766	0	0.05826891	0	0.000716899	0	0	0.615453058	0.037181143	0.000175643	7.09E-05	0.003386847	0	0.041481635	0.005785792	0	4.36E-05	0.002214021	0.000523888	0	0	0.082234695
4.3	30	0	0.000196019	0	0.045693312	0	0.000533799	0	0	0.702995891	0.031546048	0.000175632	0	0.002393524	0	0.016996114	0.003729543	0	2.41E-05	0.001717241	0.000369661	0	0	0.09436553
4.3	35	0	9.97E-05	0	0.042702374	0	0.000476404	0	0	0.706060706	0.032354342	0.000201137	0	0.004496945	0	0.0033774	0.002681554	0	1.32E-05	0.001590682	0.000313895	0	0	0.118457649
4.3	40	0	3.89E-05	0	0.052738896	2.57E-06	0.000569907	0	0	0.601458155	0.044165434	0.000295294	0	0.010557578	0	0	0.002299674	0	5.56E-06	0.001955682	0.000358523	0	0	0.184651824
4.4	0	0	1.40E-05	0	0.058335018	4.01E-06	0.000626247	0	0	0.538268424	0.050884628	0.00034753	0	0.01435637	0	0	0.002100917	0	1.78E-06	0.002163103	0.000387128	0	0	0.221003348
4.4	5	0	0	0	0.054105209	5.96E-06	0.000583694	0	0	0.510327094	0.052229652	0.000370616	0	0.020068247	0	0.008128334	0.000961917	0	0	0.00201794	0.000346363	0	0	0.2420413
4.4	10	0	0	0	0.04419888	5.86E-06	0.00049782	0	0	0.547696573	0.047058781	0.000341261	0	0.021866306	0	0.028217371	6.40E-05	0	0	0.001675983	0.00028497	0	0	0.224182466
4.5	0	0	1.75E-05	0	0.051963607	6.78E-06	0.000625577	0	0	0.426511376	0.059589711	0.000435784	0	0.030077668	0	0.05602634	0	0	0	0.002016167	0.000349418	0	0	0.283267356
4.5	5	0.000188786	0.000166193	0	0.063083837	5.89E-06	0.000860487	0	0	0.25460822	0.0788325	0.000577451	0.000147914	0.04066527	0	0.093085693	0	0	0	0.002555724	0.000468726	0	0	0.362381428
4.5	10	0.00036465	0.000384895	0	0.057428064	3.00E-07	0.00092639	0	0	0.310231345	0.077475236	0.000563701	0.000387453	0.036723764	9.66E-06	0.081933351	0	0	0	0.00247459	0.000494947	0	0	0.330846376
4.5	15	0.000351338	0.000498434	0	0.038239914	0	0.000755564	0	0	0.575704426	0.055068438	0.000394905	0.000502147	0.020186359	1.69E-05	0.022023322	0	0	6.43E-06	0.001788555	0.000397692	0	0	0.20653399
