SubjectID	Day_Period	Aerococcus	Anaerococcus	Ureaplasma	Parvimonas	L. iners	Finegoldia	Staphylococcus	Porphyromonas	Atopobium	Gardnerella	L. crispatus	Peptostreptococcus	Sneathia	Streptococcus	Prevotella	Peptoniphilus	Incertae_Sedis_XI.1	L. gasseri	Corynebacterium	Dialister	L.otu5	L.otu3	Ruminococcaceae.3
2.1	27	0.049042556	1.45E-05	0	0.008934861	0.693866859	0.000708471	0	2.78E-05	0.135805091	0.046639485	0.000331435	0.000347038	0	8.14E-05	0.027569188	0.00236128	0.000317568	0	0	0.000428043	0.006084257	0.000315797	0
2.2	0	0.048166899	1.52E-05	0	0.008082162	0.730089454	0.000700303	0	2.58E-05	0.09934099	0.048937319	0.000314166	0.000352523	0	8.22E-05	0.029423763	0.00221714	0.00029648	0	0	0.000424285	0.005871893	0.000295381	0
2.2	3	0.049581842	1.94E-05	0	0.006474191	0.500511615	0.000752777	0	2.32E-05	0.293933339	0.061155814	0.000290962	0.000397082	0	9.19E-05	0.054697033	0.002110291	0.000262626	0	0	0.000467923	0.005787407	0.000269708	0
2.2	6	0.051999391	2.52E-05	0	0.005217475	0.231638242	0.000846988	0	2.22E-05	0.508362271	0.075071249	0.000274022	0.000450053	0	0.000105057	0.09433439	0.002219235	0.000236781	0	0	0.000549168	0.005879675	0.000261178	0
2.2	9	0.048120961	2.85E-05	0	0.003624275	0.472663032	0.000855544	0	1.98E-05	0.258176982	0.079159293	0.000226394	0.000445973	0	0.00010592	0.107941402	0.002199612	0.000187239	0	2.85E-06	0.000582351	0.005322128	0.000232036	0
2.2	12	0.051890564	3.72E-05	0	0.002819513	0.21104085	0.001016929	0	2.14E-05	0.492019533	0.095239829	0.000215763	0.000511161	0	0.000124255	0.112807382	0.002656756	0.000170512	0	3.05E-05	0.00072671	0.005659475	0.000248884	0
2.2	15	0.053876688	4.61E-05	0	0.001971608	0.04295386	0.001168956	0	2.32E-05	0.658479696	0.108366429	0.000194989	0.000560476	0	0.000139984	0.096535508	0.00316819	0.000146681	0	6.40E-05	0.000874169	0.005834829	0.000264852	0
2.2	18	0.053251681	5.38E-05	0	0.001147106	0.051343143	0.001279703	0	2.46E-05	0.669303376	0.11544446	0.000164065	0.000581446	0	0.000149586	0.069439289	0.003633927	0.000116608	0	9.87E-05	0.000996982	0.005760191	0.000274606	0
2.2	21	0.052942199	6.24E-05	0	0.000465734	0.074268135	0.001405612	0	2.67E-05	0.659794243	0.121676296	0.000134423	0.000602944	0	0.000160042	0.04802168	0.004194771	8.90E-05	0	0.000136426	0.001135538	0.005747626	0.000291067	0
2.2	24	0.053561119	7.29E-05	0	0	0.060834281	0.001563543	4.62E-05	2.98E-05	0.675186541	0.128233483	0.000106697	0.000631951	0	0.000173254	0.035549958	0.0048998	6.38E-05	0	0.000179139	0.001304137	0.005858718	0.000316985	0
2.2	27	0.054207118	8.42E-05	9.93E-06	0	0.033814416	0.001728118	0.000116136	3.33E-05	0.698950935	0.132562594	7.81E-05	0.000657561	0	0.000186336	0.029768665	0.00567132	3.92E-05	0	0.000224518	0.001482548	0.005991315	0.000346667	0
2.3	0	0.054162627	9.14E-05	2.24E-05	0	0.021559059	0.001822634	0.000164561	3.55E-05	0.709818439	0.132664073	5.82E-05	0.000666071	0	0.000193014	0.028797755	0.006156457	2.28E-05	0	0.000253472	0.001590318	0.006034449	0.000364625	0
2.3	3	0.052632023	9.95E-05	4.12E-05	0	0.036225317	0.001904867	0.000232563	3.78E-05	0.699565819	0.126513995	2.79E-05	0.0006552	0	0.000196415	0.030249528	0.006697828	0	0	0.000288295	0.001700785	0.005939123	0.000381237	0
2.3	6	0.048818681	0.000102249	5.74E-05	0	0.122325709	0.001878321	0.000283228	3.81E-05	0.629628775	0.112315424	1.34E-07	0.000608127	0	0.000188687	0.033104686	0.006850034	0	0	0.000304452	0.00171206	0.005578389	0.000377461	0
2.3	9	0.043325533	9.93E-05	6.81E-05	0	0.270666024	0.001748241	0.000308947	3.62E-05	0.506916662	0.093076321	0	0.00053273	0	0.000171184	0.035267462	0.006590146	0	0	0.000299803	0.001623593	0.005005736	0.000353499	0
2.3	12	0.040987626	0.000101315	8.03E-05	0	0.253692266	0.001707582	0.000341862	3.61E-05	0.535752673	0.080217352	0	0.000489532	0	0.000163045	0.039018498	0.006632825	0	0	0.00030688	0.001613336	0.004774707	0.000347741	0
2.3	15	0.04921931	0.000129356	0.000113884	0	0.00449059	0.00207956	0.000460701	4.49E-05	0.746131829	0.085645629	0	0.000560297	0	0.00019366	0.052167953	0.008300576	0	0	0.000388686	0.001996589	0.005757014	0.000426515	0
2.3	18	0.063377253	0.000174335	0.000165832	0	0	0.002661341	0.000641379	5.85E-05	0.6893718	0.095854707	0	0.000672598	0	0.000241685	0.070119352	0.010889169	0	0	0.000514089	0.002594539	0.007403552	0.000549311	0
2.3	21	0.047706483	0.00013509	0.000135853	0	0.071766461	0.001946418	0.000503804	4.35E-05	0.707555971	0.06157785	0	0.000459906	0	0.000172268	0.050733407	0.008146268	0	0	0.000386516	0.00192609	0.005530677	0.000403696	0
2.3	24	0.043731592	0.000125305	0.000130817	0	0.394713637	0.001690291	0.000465313	3.83E-05	0.420056864	0.047730753	0	0.000371388	0	0.000145611	0.0397952	0.007222857	0	0	0.000343429	0.001697914	0.004996273	0.000351456	0
2.4	0	0.046696334	0.000133555	0.000141651	0	0.622657289	0.001714155	0.00048955	3.92E-05	0.194659267	0.045682611	0	0.000357167	0	0.000144858	0.034558848	0.007420399	0	0	0.000352769	0.001739737	0.005261843	0.000356373	0
2.4	3	0.055027642	0.000154687	0.000165812	0	0.611742378	0.001821711	0.000546947	4.21E-05	0.204519268	0.046594605	0	0.000346737	0	0.000149142	0.021114045	0.008031751	0	0	0.000380782	0.001879654	0.006036865	0.000377225	0
2.4	6	0.060193093	0.000163483	0.000174307	0	0.366326411	0.001734401	0.000544851	4.04E-05	0.466295449	0.045973576	0	0.000295084	0	0.000136775	0.001183086	0.007779677	0	0	0.000366471	0.001823389	0.006384844	0.000355326	0
2.4	9	0.056334459	0.000145407	0.000151554	0	0.760230711	0.001353302	0.000443422	3.16E-05	0.093938227	0.040771534	0	0.00019742	0	0.000101744	0	0.006171324	0	0	0.000287347	0.001455536	0.005741917	0.000271287	0
2.4	12	0.058162775	0.000140451	0.000140215	7.03E-06	0.64224633	0.001101149	0.000375894	2.55E-05	0.207929648	0.041821399	0	0.000125274	0	7.73E-05	0.008101997	0.005104411	0	0	0.000232885	0.001220955	0.005666722	0.000211592	0
2.4	15	0.07157612	0.000159323	0.000148449	0.000208457	0.24247919	0.00098297	0.000350445	2.22E-05	0.551130883	0.053075868	0	6.35E-05	0	6.15E-05	0.041310788	0.004636852	0	0	0.000203624	0.001141672	0.006638454	0.000172823	0
2.4	18	0.089616823	0.000181318	0.00015211	0.000444213	0.040349954	0.000769759	0.000290186	1.61E-05	0.672002289	0.070202977	0	0	0	3.64E-05	0.090863525	0.003712402	3.04E-06	0	0.000149257	0.000975439	0.007888801	0.000106212	0
2.4	21	0.094929662	0.000172253	0.000123105	0.000594199	0.175571584	0.000344507	0.000146885	4.89E-06	0.504981002	0.079512289	3.63E-05	0	0	0	0.120006623	0.001743277	3.41E-05	0	4.75E-05	0.000563251	0.00791665	0	0
2.4	24	0.097061418	0.000155888	8.60E-05	0.000666659	0.29394174	0	0	0	0.386530051	0.087203198	8.01E-05	0	0	0	0.120381777	0	6.53E-05	0	0	0.000116434	0.007661951	0	0
3.1	0	0.021972904	0.003019922	0.000416436	0	0.071552325	0.006914016	0	0	0.303548324	0.015485178	0.000616472	0	0.438205587	2.64E-06	0.015803098	0.002074746	1.32E-06	0	0.000962415	0.000186975	0.000837894	1.32E-06	0.062432428
3.1	3	0.018861305	0.002327557	0.000291828	0	0.061036061	0.005248832	0	0	0.533643155	0.019337635	0.0004748	1.71E-05	0.245251017	0	0.011192528	0.001733613	0	0	0.000727157	0.000188533	0.00080015	0	0.056288934
3.1	6	0.016953227	0.001934797	0.00020901	0	0.054770322	0.004166579	0	0	0.662204205	0.022798788	0.000382312	7.22E-05	0.137081653	0	0.008503225	0.001525723	0	0	0.000572607	0.000200287	0.000794051	0	0.053588331
3.1	9	0.015723316	0.001723087	0.000149326	0	0.050940612	0.003409304	0	0	0.73229249	0.026195773	0.00031706	0.000116131	0.077375349	0	0.006975881	0.001393764	0	0	0.000462643	0.000219864	0.000808374	0	0.053035253
3.1	12	0.014915883	0.001638643	0.000103845	0	0.048672708	0.00285306	0	0	0.765086719	0.02970149	0.000268439	0.000153785	0.04814956	0	0.006270071	0.001310156	0	0	0.000379812	0.000246487	0.000837944	0	0.054038027
3.1	15	0.014386277	0.001655539	6.78E-05	0	0.04748046	0.002431083	0	0	0.772808275	0.033409763	0.00023066	0.000187575	0.038814509	0	0.006228394	0.001259693	0	0	0.000314624	0.000280003	0.000879871	0	0.056291439
3.1	18	0.014032509	0.001760225	3.87E-05	0	0.047026624	0.002103597	0	0	0.763641234	0.037334929	0.00020019	0.000218503	0.042298191	0	0.006780628	0.001232198	0	0	0.000261373	0.000320234	0.000931461	0	0.059575076
3.1	21	0.013739082	0.001939585	1.50E-05	0	0.046922676	0.001841795	0	0	0.742992302	0.041309505	0.000174366	0.000245934	0.054587629	0	0.007877831	0.001216865	0	0	0.000216046	0.000365711	0.000987036	0	0.063515363
3.1	24	0.013384478	0.002175122	0	0	0.04673389	0.001626071	0	0	0.716520222	0.044976757	0.000151365	0.000267801	0.071857742	0	0.009448384	0.001202251	0	0	0.000176207	0.000413152	0.00103785	0	0.067547795
3.1	27	0.012848473	0.002436595	0	0	0.045986283	0.001443099	0	0	0.691529865	0.047795711	0.000130068	0.000280967	0.089164891	1.00E-06	0.011347394	0.001176254	5.02E-07	0	0.000140723	0.00045701	0.001072195	5.02E-07	0.07088426
3.2	0	0.012341825	0.002604	0	0	0.044956987	0.001334769	0	0	0.68001393	0.048891044	0.000116572	0.000283256	0.097794119	2.54E-06	0.01267663	0.001147018	1.27E-06	0	0.000119421	0.000480642	0.001079609	1.27E-06	0.072266076
3.2	3	0.011370584	0.002818152	0	0	0.042567727	0.001192959	0	0	0.674546551	0.049148116	9.78E-05	0.000276372	0.10325361	4.94E-06	0.014582198	0.001084	2.47E-06	0	9.18E-05	0.000504085	0.001064048	2.47E-06	0.072739606
3.2	6	0.010345373	0.003002095	0	0	0.039809438	0.001090232	0	0	0.678962896	0.048366825	8.26E-05	0.000261612	0.101459424	7.34E-06	0.016391048	0.001014058	3.67E-06	0	7.09E-05	0.000517629	0.001030798	3.67E-06	0.072134162
3.2	9	0.009450836	0.003187569	0	0	0.037335239	0.001035464	0	0	0.68708633	0.047344705	7.17E-05	0.000244162	0.09541215	9.69E-06	0.018236927	0.000953248	4.85E-06	0	5.70E-05	0.000528462	0.000996758	4.85E-06	0.07152924
3.2	12	0.008797451	0.003412047	0	0	0.035577564	0.001032085	0	0	0.693818871	0.04673274	6.53E-05	0.000227724	0.087546486	1.21E-05	0.020332818	0.000912141	6.06E-06	0	4.94E-05	0.00054352	0.000974942	6.06E-06	0.071837096
3.2	15	0.008460402	0.003722261	1.30E-06	0	0.03486134	0.001085317	0	0	0.694918075	0.047095424	6.33E-05	0.00021477	0.079533773	1.48E-05	0.022988563	0.000898872	7.41E-06	0	4.74E-05	0.000569937	0.000976318	7.41E-06	0.073925227
3.2	18	0.00843952	0.004144158	1.48E-05	0	0.035197406	0.001196847	0	0	0.689131105	0.048572534	6.54E-05	0.000205109	0.07172515	1.80E-05	0.026419553	0.000913826	9.01E-06	0	5.03E-05	0.000610565	0.001003177	9.01E-06	0.078088822
3.2	21	0.008628821	0.004641812	3.16E-05	0	0.036110505	0.001354347	0	0	0.67986803	0.050576333	7.07E-05	0.000195389	0.063282825	2.16E-05	0.030451189	0.000944846	1.08E-05	0	5.71E-05	0.000658971	0.001043177	1.08E-05	0.083482263
3.2	24	0.008906825	0.005141671	5.13E-05	0	0.037013999	0.001536173	0	0	0.671691726	0.052289613	7.80E-05	0.000182217	0.053681694	2.52E-05	0.0346277	0.00097651	1.26E-05	0	6.69E-05	0.000704431	0.001079565	1.26E-05	0.088791918
3.2	27	0.009115648	0.005522718	7.20E-05	0	0.037175222	0.001704274	0	0	0.67038901	0.052655259	8.54E-05	0.000162718	0.043042586	2.83E-05	0.038118746	0.000988965	1.41E-05	0	7.75E-05	0.000731343	0.001090596	1.41E-05	0.092128571
3.2	30	0.009156762	0.005688456	9.09E-05	0	0.036185181	0.001822627	0	0	0.678829431	0.051092152	9.13E-05	0.000137079	0.032632866	3.01E-05	0.040194479	0.000970356	1.51E-05	0	8.67E-05	0.000729196	0.001063927	1.51E-05	0.092219484
3.2	33	0.009901146	0.006159963	0.000115909	0	0.037431192	0.002055251	0	0	0.666538997	0.052393619	0.00010367	0.000118752	0.026159989	3.35E-05	0.04453403	0.001011082	1.68E-05	0	0.000101929	0.000765422	0.001099284	1.68E-05	0.097641258
3.3	0	0.011802445	0.007255221	0.000149768	0	0.043023972	0.002489095	0	0	0.615121469	0.059695122	0.00012662	0.000118547	0.025715681	4.00E-05	0.053256064	0.001167079	2.00E-05	0	0.000126484	0.000883581	0.001260298	2.00E-05	0.11368046
3.3	3	0.018017052	0.010673702	0.000248705	0	0.061600405	0.003820706	0	0	0.443954592	0.083986284	0.000197594	0.00013135	0.031019344	5.98E-05	0.080181817	0.001679608	2.99E-05	0	0.000200031	0.001262377	0.001793012	2.99E-05	0.165249071
3.3	6	0.013145458	0.00734328	0.000190035	0	0.04173303	0.00274357	0	0	0.618526856	0.055632692	0.000144747	6.38E-05	0.020265733	4.16E-05	0.056503505	0.001141744	2.08E-05	0	0.000146687	0.000844086	0.001203641	2.08E-05	0.113091573
3.3	9	0.010601211	0.005469837	0.000155355	0	0.030995028	0.002133563	0	0	0.712030512	0.040206494	0.000115136	2.97E-05	0.017075793	3.12E-05	0.043176271	0.000849024	1.56E-05	0	0.000115378	0.000611373	0.00088353	1.56E-05	0.084411243
3.3	12	0.01184185	0.005533308	0.000171	0	0.031684746	0.002254302	0	0	0.699651943	0.039814851	0.000124713	1.40E-05	0.022354993	3.16E-05	0.044909668	0.00086685	1.58E-05	0	0.000122	0.000601448	0.000890652	1.58E-05	0.08626296
